ChannelName,post_body_text,published_at,LikesCount,SharesCount,CommentsCount,ViewsCount,is_safety_related
Rough Draft Atlanta,"Snow is tapering off to freezing rain and streets are slick and slushy. Here are a few more images from around the metro this morning. Swiping right: Atlanta Beltline Eastside Trail, Westside, Midtown, Candler Park, Old 4th Ward, Sandy Springs, Dunwoody and the accumulation at @cypressstreet.",2025-01-10T15:42:29.000Z,267.0,0.0,1.0,0.0,True
Rough Draft Atlanta,"The silver Airstream that once hosted Banjo Coffee’s Beltline location now houses Stroll Coffee y Snacks, a collaboration between Andy Bibliowicz of Atlanta Collaborative, Luis Enrique of Chispas Snacks, and Marissa Childers of Tanbrown Coffee.

Situated at the corner of 10th and Monroe beyond the entrance to Park Tavern in Midtown, the space unites the innovative coffee pop-up highlighting Asian specialty coffee with the mobile Latin street food cart in one set location. As a mini collective of entrepreneurs, Stroll provides space to whoever wants to get involved, adding to the collaborative nature of the project. ➡️ Read the story from Rough Draft dining reporter Sarra Sedghi at the link in bio.",2025-01-09T15:36:17.000Z,213.0,0.0,8.0,0.0,True
Atlanta Business Chronicle,Chick-fil-A has been eyeing this location for years. https://t.co/5SakDH6tNP,2025-01-07T20:10:30.000Z,1.0,0.0,0.0,591.0,True
Your Next Best Friend,"RT @atlurbanist: How does Better Atlanta Transit have so much pull w/ local media? Ugh. 

New op-ed: ""One type of public transit fits the B…",2025-01-07T15:41:10.000Z,0.0,5.0,0.0,0.0,True
Darin Givens,"How does Better Atlanta Transit have so much pull w/ local media? Ugh. 

New op-ed: ""One type of public transit fits the Beltline. It’s not a streetcar. Driverless vehicles are the future of public transportation in Atlanta...""

https://t.co/8p4ZohnjiZ",2025-01-07T15:35:35.000Z,69.0,5.0,11.0,5964.0,True
Atlanta Business Chronicle,"In 2025, the organization expects to present draft recommendations for light rail to the community. https://t.co/tilkoMAG28",2025-01-06T19:00:07.000Z,0.0,0.0,0.0,576.0,True
Atlanta Business Chronicle,"In 2025, the organization expects to present draft recommendations for light rail to the community. https://t.co/RD8031bG0i",2025-01-06T03:45:03.000Z,1.0,0.0,0.0,762.0,True
The Atlanta Journal-Constitution,"Looking for something fun to do in metro Atlanta? Warm up by running on the Beltline during the Freakin’ Freezin’ 5K, or buy a new exotic pet along with all the gear it needs at Repticon in Lawrenceville. 🐍 ",2025-01-03T11:00:19.000Z,6.0,0.0,0.0,0.0,True
Atlanta Magazine,"🛼🥘🌇 From a close look at development in South Downtown to an interview with the Beltline’s beloved singing rollerblader, at the link in our bio, stories our editors chose as their favorites from the past year!⁠
⁠
1.@raikmediterranean, one of Atlanta’s Best New Restaurants of 2024 ⁠
📸: @andrewthomaslee⁠
⁠
2. September Arts issue featuring @danielledeadwyler⁠
📸 @abdmstudio; Styled by @raycmone; Hair by @nas3tia; Makeup by @makeupby_danielle for @exclusiveartists; Chowy Sequin Abstract-Print Collared Shirt, Dries Van Noten and Groovy Dot Printed Jumbo Trousers, Christopher Johnson Rogers, @neimanmarcusatlanta. Accessories, Zara⁠
⁠
3. David Cummings (left) and Jon Birdsong of Atlanta Ventures⁠
📸 @growlbros⁠
⁠
4. Kevin Randolph, the singing Rollerblader who makes people smile up and down the Beltline.⁠
📸 @davidwalterbanks⁠
⁠
5. The Big Green Egg Turns 50.⁠
📸 photomeister⁠
⁠
6.@nadairatl, one of Atlanta’s Best New Restaurants of 2024 ⁠
📸: @andrewthomaslee",2025-01-02T23:02:17.000Z,34.0,0.0,1.0,540.0,True
Atlanta Magazine,"🛼🥘🌇 From a close look at development in South Downtown to an interview with the Beltline’s beloved singing rollerblader, at the link in our bio, stories our editors chose as their favorites from the past year!⁠
⁠
1.@raikmediterranean, one of Atlanta’s Best New Restaurants of 2024 ⁠
📸: @andrewthomaslee⁠
⁠
2. September Arts issue featuring @danielledeadwyler⁠
📸 @abdmstudio; Styled by @raycmone; Hair by @nas3tia; Makeup by @makeupby_danielle for @exclusiveartists; Chowy Sequin Abstract-Print Collared Shirt, Dries Van Noten and Groovy Dot Printed Jumbo Trousers, Christopher Johnson Rogers, @neimanmarcusatlanta. Accessories, Zara⁠
⁠
3. David Cummings (left) and Jon Birdsong of Atlanta Ventures⁠
📸 @growlbros⁠
⁠
4. Kevin Randolph, the singing Rollerblader who makes people smile up and down the Beltline.⁠
📸 @davidwalterbanks⁠
⁠
5. The Big Green Egg Turns 50.⁠
📸 photomeister⁠
⁠
6.@nadairatl, one of Atlanta’s Best New Restaurants of 2024 ⁠
📸: @andrewthomaslee⁠",2025-01-02T20:03:24.000Z,5.0,0.0,0.0,447.0,True
AccessAtlanta,SAVE THIS POST! 🚀 Here are our things to do recs for this weekend! 🗓️January 2 🎙️Comedy Clubhouse 📍Midtown Atlanta 🗓️January 2-5 ❄️Winter Lantern Festival 📍Lawrenceville 🗓️January 4 ⛸️Momocon Cosplayers on Ice 📍Atlantic Station 🗓️January 4 🖼️Family Saturday at the High 📍Midtown Atlanta 🗓️January 4 🎻Sonic Symphony 📍Cobb County 🗓️January 4 🏃‍♂️Freakin’ Freezin’ 5K 📍Atlanta Beltline 🗓️January 5 💄Lip Gloss Making Class 📍Northeast Atlanta 🗓️January 5 🎉Sober Sunday Social 📍Southeast Atlanta 🗓️January 5 👰‍♀️Georgia Bridal Show 📍Cobb County 🗓️January 5 💃Art + Salsa Dance Class 📍Buckhead ✍️: Kayla Rivera Head to the 🔗 in bio for more information! #accessatlanta #thingstodoinatlanta #atl #atlanta ,2024-12-31T15:27:52.000Z,185.0,36.0,6.0,20540.0,True
Access Atlanta,"SAVE THIS POST! 🚀 Here are our things to do recs for this weekend!

🗓️January 2
🎙️Comedy Clubhouse
📍Midtown Atlanta

🗓️January 2-5
❄️Winter Lantern Festival
📍Lawrenceville

🗓️January 4
⛸️Momocon Cosplayers on Ice
📍Atlantic Station

🗓️January 4
🖼️Family Saturday at the High
📍Midtown Atlanta

🗓️January 4
🎻Sonic Symphony
📍Cobb County

🗓️January 4
🏃‍♂️Freakin’ Freezin’ 5K
📍Atlanta Beltline

🗓️January 5
💄Lip Gloss Making Class
📍Northeast Atlanta

🗓️January 5
🎉Sober Sunday Social
📍Southeast Atlanta

🗓️January 5
👰‍♀️Georgia Bridal Show
📍Cobb County

🗓️January 5
💃Art + Salsa Dance Class
📍Buckhead

✍️: Kayla Rivera

Head to the 🔗 in bio for more information!

#accessatlanta #thingstodoinatlanta #atl #atlanta",2024-12-31T15:26:08.000Z,295.0,0.0,0.0,3866.0,True
Access Atlanta,Make the most of the new year with 20 free events happening around Atlanta this January!Head to the 🔗 in bio for more information!📅 January 1🥳 Chick-Fil-A Peach Bowl Fan Fest📍 Georgia World Congress Center (Downtown)📅 January 1🧘 Yoga & Sound Bath📍 The Westin Peachtree Plaza (Downtown)📅 January 3–4❄️ Frosty Fun: Frosty Finale📍 Duluth Town Green (Duluth)📅 January 4🧑‍🔧 In-Store Kids Workshops📍 The Home Depot (Multiple Locations)📅 Until January 5⛸️ Holidays in the ‘Haven📍 Brookhaven Park (Brookhaven)📅 January 5🐘 Sunday FUNday: The Elephant in the Room📍 Michael C. Carlos Museum (Emory University Druid Hills)📅 January 5👑 Día de Reyes📍 Plaza Fiesta (Chamblee)📅 January 8🔎 Only Murders in the Building Trivia📍 Atlanta Hard Cider (Marietta)📅 January 10🎼 Bach’s Lunch📍 First Presbyterian Church (Midtown)📅 January 11🌳 Tree Tour: History and Change📍 Atlanta BeltLine Eastside Trail (East Atlanta)📅 January 12🕯️ Bearing Witness: Unforgettable Stories from the Holocaust📍 The Breman Museum (Midtown)📅 January 13 & 27🎞️ Movie Mondays📍 Norcross Cultural Arts & Community Center (Norcross)📅 January 13🔴 Red Monday Atlanta📍 Believe Music Hall (Southeast)📅 January 15🖼️ Access for All📍 High Museum of Art (Midtown)📅 January 16🧶 Cozy Craft Night📍 Little Shop of Stories (Decatur)📅 January 18✊ MLK Jr. Day: She Shall Not Be Moved📍 Atlanta History Center (Buckhead)📅 January 20🌱 MLK Jr. Day of Service📍 Dunwoody Nature Center (Dunwoody)📅 January 25💪 HIIT on the Lawn📍 Crunch Fitness at Ashford Lane (Dunwoody)📅 January 26💃 Salsa Dancing Class📍 Politan Row (Midtown)📅 Throughout January🌍 Resilient Earth: The Exhibition📍 Northlake Mall (Northeast),2024-12-30T23:39:25.000Z,6.0,2.0,0.0,116.0,True
AccessAtlanta,Make the most of the new year with 20 free events happening around Atlanta this January! Head to the 🔗 in bio for more information! 📅 January 1 🥳 Chick-Fil-A Peach Bowl Fan Fest 📍 Georgia World Congress Center (Downtown) 📅 January 1 🧘 Yoga & Sound Bath 📍 The Westin Peachtree Plaza (Downtown) 📅 January 3–4 ❄️ Frosty Fun: Frosty Finale 📍 Duluth Town Green (Duluth) 📅 January 4 🧑‍🔧 In-Store Kids Workshops 📍 The Home Depot (Multiple Locations) 📅 Until January 5 ⛸️ Holidays in the ‘Haven 📍 Brookhaven Park (Brookhaven) 📅 January 5 🐘 Sunday FUNday: The Elephant in the Room 📍 Michael C. Carlos Museum (Emory University Druid Hills) 📅 January 5 👑 Día de Reyes 📍 Plaza Fiesta (Chamblee) 📅 January 8 🔎 Only Murders in the Building Trivia 📍 Atlanta Hard Cider (Marietta) 📅 January 10 🎼 Bach’s Lunch 📍 First Presbyterian Church (Midtown) 📅 January 11 🌳 Tree Tour: History and Change 📍 Atlanta BeltLine Eastside Trail (East Atlanta) 📅 January 12 🕯️ Bearing Witness: Unforgettable Stories from the Holocaust 📍 The Breman Museum (Midtown) 📅 January 13 & 27 🎞️ Movie Mondays 📍 Norcross Cultural Arts & Community Center (Norcross) 📅 January 13 🔴 Red Monday Atlanta 📍 Believe Music Hall (Southeast) 📅 January 15 🖼️ Access for All 📍 High Museum of Art (Midtown) 📅 January 16 🧶 Cozy Craft Night 📍 Little Shop of Stories (Decatur) 📅 January 18 ✊ MLK Jr. Day: She Shall Not Be Moved 📍 Atlanta History Center (Buckhead) 📅 January 20 🌱 MLK Jr. Day of Service 📍 Dunwoody Nature Center (Dunwoody) 📅 January 25 💪 HIIT on the Lawn 📍 Crunch Fitness at Ashford Lane (Dunwoody) 📅 January 26 💃 Salsa Dancing Class 📍 Politan Row (Midtown) 📅 Throughout January 🌍 Resilient Earth: The Exhibition 📍 Northlake Mall (Northeast) #thingstodoinatlanta ,2024-12-30T22:11:58.000Z,118.0,27.0,6.0,11341.0,True
Access Atlanta,"Make the most of the new year with 20 free events happening around Atlanta this January!

Head to the 🔗 in bio for more information!

📅 January 1
🥳 Chick-Fil-A Peach Bowl Fan Fest
📍 Georgia World Congress Center (Downtown)

📅 January 1
🧘 Yoga & Sound Bath
📍 The Westin Peachtree Plaza (Downtown)

📅 January 3–4
❄️ Frosty Fun: Frosty Finale
📍 Duluth Town Green (Duluth)

📅 January 4
🧑‍🔧 In-Store Kids Workshops
📍 The Home Depot (Multiple Locations)

📅 Until January 5
⛸️ Holidays in the ‘Haven
📍 Brookhaven Park (Brookhaven)

📅 January 5
🐘 Sunday FUNday: The Elephant in the Room
📍 Michael C. Carlos Museum (Emory University Druid Hills)

📅 January 5
👑 Día de Reyes
📍 Plaza Fiesta (Chamblee)

📅 January 8
🔎 Only Murders in the Building Trivia
📍 Atlanta Hard Cider (Marietta)

📅 January 10
🎼 Bach’s Lunch
📍 First Presbyterian Church (Midtown)

📅 January 11
🌳 Tree Tour: History and Change
📍 Atlanta BeltLine Eastside Trail (East Atlanta)

📅 January 12
🕯️ Bearing Witness: Unforgettable Stories from the Holocaust
📍 The Breman Museum (Midtown)

📅 January 13 & 27
🎞️ Movie Mondays
📍 Norcross Cultural Arts & Community Center (Norcross)

📅 January 13
🔴 Red Monday Atlanta
📍 Believe Music Hall (Southeast)

📅 January 15
🖼️ Access for All
📍 High Museum of Art (Midtown)

📅 January 16
🧶 Cozy Craft Night
📍 Little Shop of Stories (Decatur)

📅 January 18
✊ MLK Jr. Day: She Shall Not Be Moved
📍 Atlanta History Center (Buckhead)

📅 January 20
🌱 MLK Jr. Day of Service
📍 Dunwoody Nature Center (Dunwoody)

📅 January 25
💪 HIIT on the Lawn
📍 Crunch Fitness at Ashford Lane (Dunwoody)

📅 January 26
💃 Salsa Dancing Class
📍 Politan Row (Midtown)

📅 Throughout January
🌍 Resilient Earth: The Exhibition
📍 Northlake Mall (Northeast)",2024-12-30T22:09:56.000Z,538.0,0.0,7.0,4146.0,True
The Atlanta Journal-Constitution,"Atlanta dance fans experienced a revitalized year of dance — from ballet to contemporary and experimental — in theaters, warehouse spaces, parks, backyards and on the Beltline. ",2024-12-28T17:00:34.000Z,0.0,0.0,1.0,0.0,True
Your Next Best Friend,"RT @RoughDraftATL: Historic preservation study of Atlanta Beltline set to begin in early 2025
https://t.co/vsI6gmswMn",2024-12-27T17:09:14.000Z,0.0,2.0,0.0,0.0,True
Rough Draft Atlanta,"Historic preservation study of Atlanta Beltline set to begin in early 2025
https://t.co/vsI6gmswMn",2024-12-27T15:51:19.000Z,2.0,2.0,0.0,539.0,True
FOX 5 Atlanta,"In Atlanta’s Cabbagetown neighborhood, residents say they are fed up with what they’ve described as repeated incidents of “indecent exposure"" over the years. One frustrated woman says police tell her it isn't a crime. https://t.co/fi3E35RSPc",2024-12-23T23:10:07.000Z,2.0,1.0,6.0,2129.0,True
FOX 5 Atlanta,"In Atlanta’s Cabbagetown neighborhood, residents say they are fed up with what they’ve described as repeated incidents of “indecent exposure"" over the years. One frustrated woman says police tell her it isn't a crime. https://t.co/BMr6mFbDHU",2024-12-23T12:50:07.000Z,0.0,0.0,0.0,1558.0,True
FOX 5 Atlanta,"In Atlanta’s Cabbagetown neighborhood, residents say they are fed up with what they’ve described as repeated incidents of “indecent exposure” over the years. One frustrated woman says police tell her it isn't a crime.",2024-12-23T05:10:06.000Z,54.0,9.0,62.0,0.0,True
FOX 5 Atlanta,"In Atlanta’s Cabbagetown neighborhood, residents say they are fed up with what they’ve described as repeated incidents of “indecent exposure” over the years. One frustrated woman says police tell her it isn't a crime. https://t.co/9rw45AReWP",2024-12-23T04:20:05.000Z,2.0,3.0,1.0,1404.0,True
AJC,"From our partner @artsatlanta: Have you seen the 22 new murals painted by women and nonbinary artists to the Chamblee Rail Trail?

City representatives saw in Colorado-based organization Babe Walls the fulfillment of their ambitions for the 2-mile-long mini version of the Atlanta Beltline.

“We had so many community members say that they didn’t know the space was down there,” said Chamblee Public Arts Coordinator Teneisha Jones. “So hopefully we will see an increase in usage as well. We are so happy with the results of the mural festival, and working with Babe Walls was a smooth process.”

Find more at the link in our bio.
Arthur Rudick | ArtsATL
Arthur Rudick | ArtsATL and Courtesy of Vera Ziegler",2024-12-22T22:00:36.000Z,300.0,0.0,11.0,0.0,True
